Job Title,Industry,Job Status,AI Impact Level,Median Salary (USD),Required Education,Experience Required (Years),Job Openings (2024),Projected Openings (2030),Remote Work Ratio (%),Automation Risk (%),Location,Gender Diversity (%)
489,3,0,0,33721.25,1,19,6948,7085,47.39,22.51,6,58.21
367,0,0,0,143868.15,1,9,6814,3364,8.47,69.43,2,36.05
40,3,1,0,36465.96,2,9,4389,330,45.71,79.35,1,67.86
314,2,0,1,40271.96,0,18,4904,6402,50.66,62.57,4,75.97
480,5,0,1,48004.97,0,7,1550,1620,28.78,43.14,7,59.43
71,5,0,0,62623.89,0,2,4898,6761,19.48,3.99,3,59.89
332,6,0,0,107198.92,4,15,5835,4565,98.8,19.74,0,23.07
396,7,0,1,35935.22,4,10,3435,3299,7.44,66.13,2,52.06
206,7,0,1,143305.4,1,17,3774,6970,12.72,78.79,0,49.46
62,0,1,2,49212.71,4,6,1761,5171,25.77,9.89,3,32.79
538,7,1,0,140595.33,2,8,8929,2014,69.91,71.85,6,25.17
303,6,1,2,134926.99,4,11,3581,6865,76.65,47.07,6,69.32
406,5,1,0,89617.24,0,15,6654,5831,34.17,77.19,2,28.27
371,3,0,1,63437.39,0,16,6159,3467,48.27,52.23,6,77.24
523,5,0,1,69441.4,0,7,1757,4842,24.3,82.93,4,28.87
0,3,0,1,40729.43,1,13,1417,9601,83.49,57.12,2,55.18
353,1,1,0,70819.63,3,18,1237,2490,51.1,3.81,3,74.93
497,1,1,0,128467.07,1,16,462,8424,44.83,65.12,7,25.09
117,7,1,2,109565.66,4,0,8303,5377,40.31,33.34,3,58.37
87,4,1,2,83906.18,3,0,8130,2071,30.34,95.01,3,25.72
8,1,1,2,62186.16,2,19,182,8037,84.43,27.99,3,58.94
441,0,0,0,70067.45,3,20,946,8811,20.67,37.67,4,33.83
58,1,1,0,142840.61,0,11,5610,5451,9.41,20.33,1,51.32
117,5,0,0,47354.0,2,13,1709,4466,12.94,30.78,0,79.56
73,7,1,0,77518.52,2,10,4460,8869,23.62,27.6,5,64.87
199,4,0,2,80480.13,1,0,2713,2476,25.81,76.13,6,61.66
250,3,0,1,119977.32,3,19,2077,6177,71.61,52.02,0,52.77
633,5,1,1,147626.98,0,1,8929,6002,2.99,15.25,3,60.43
305,6,1,2,64224.88,0,10,7976,8622,84.63,77.05,1,34.01
260,2,0,0,105233.7,2,9,3848,2546,38.61,1.73,3,70.52
343,7,1,0,77252.58,2,6,3967,859,23.43,52.45,3,25.53
565,2,0,1,91900.06,2,10,8303,7436,35.09,5.35,3,52.42
102,5,0,2,51487.31,1,12,1182,7504,17.15,22.21,1,21.96
163,5,1,1,77453.27,1,14,1357,8366,84.85,60.02,3,43.97
347,2,1,1,90159.08,2,13,5472,1666,57.17,70.32,1,24.85
192,4,1,0,66088.85,1,1,4254,1114,55.31,93.76,6,37.14
635,0,0,1,144317.34,3,16,1551,1402,25.23,77.23,6,71.83
188,0,1,0,111204.78,3,7,6598,8325,4.92,44.61,7,76.78
263,7,1,2,60226.26,4,18,3136,7814,41.16,5.14,6,32.81
279,7,0,0,104989.6,0,0,840,3626,51.54,69.4,0,37.45
274,1,0,0,47657.16,0,14,1267,657,38.45,49.57,4,32.67
182,4,1,1,140056.08,4,18,9516,7418,23.39,28.67,5,32.21
430,7,0,2,104286.33,3,4,3484,5888,85.46,65.83,2,59.08
13,2,0,0,39242.47,1,20,5488,8052,57.07,97.17,6,52.57
55,4,0,2,121079.69,4,11,6932,8170,65.41,94.6,7,73.15
571,6,0,1,74189.98,1,17,9803,6047,87.96,66.65,3,54.39
622,3,0,1,106460.52,0,4,9502,3122,38.93,71.69,3,25.44
586,0,0,1,125646.43,2,7,7055,9459,3.0,90.78,0,21.31
592,5,0,2,77213.71,4,1,5735,5117,47.03,67.14,7,51.69
120,3,1,1,39078.16,2,7,4544,989,83.08,35.95,7,29.32
205,5,0,1,37715.93,2,8,6880,7482,87.66,88.04,1,74.54
37,6,0,0,146121.11,0,16,1157,449,57.9,41.43,1,62.11
266,6,1,1,148493.85,4,12,6687,6423,51.51,74.59,5,72.63
467,3,1,2,95899.74,3,2,8853,1145,87.91,52.17,6,71.72
316,1,0,0,50502.95,0,13,2136,8218,51.21,86.25,1,24.68
186,7,1,2,90938.74,0,0,8725,2503,96.23,24.49,6,65.31
225,5,0,2,109081.24,3,10,7048,665,10.19,62.12,7,46.52
575,2,1,2,63329.32,2,14,163,7028,59.64,27.27,5,50.07
491,4,0,1,39614.24,3,19,9894,2277,11.1,66.27,6,43.75
586,3,0,1,84116.51,3,3,9710,9099,18.31,60.35,0,78.89
104,2,1,1,60143.84,1,7,2753,4443,60.56,75.62,7,71.89
408,1,1,0,113134.48,3,5,3922,2245,99.14,85.89,5,23.52
240,7,0,2,36033.54,4,0,831,3151,52.88,52.19,5,36.45
87,0,0,0,47856.45,4,4,5577,1913,42.28,10.31,3,43.75
303,5,1,0,47732.26,4,0,2307,6127,15.3,88.51,6,62.15
141,2,0,0,110378.67,1,2,117,7012,84.7,0.5,0,65.43
8,5,0,1,63648.16,4,16,3950,169,79.93,71.06,0,25.94
318,0,1,2,52965.07,1,12,2477,4841,36.15,10.2,6,54.51
207,0,1,1,106283.4,1,15,497,3005,32.45,46.13,0,52.75
145,1,1,2,64311.23,3,9,6612,1252,97.37,5.69,7,60.39
124,6,1,1,84371.74,4,17,9791,3402,43.32,73.19,7,20.74
499,5,0,2,123800.72,3,6,8589,7475,11.23,44.98,4,40.43
218,7,0,2,93673.03,2,5,4477,6320,65.98,87.78,5,44.31
15,6,0,1,137764.27,3,16,7296,8230,40.95,72.11,5,74.38
42,1,1,2,64276.45,1,11,6237,9893,41.64,53.78,3,26.16
272,2,0,2,38284.38,2,8,1764,4955,15.24,24.72,2,47.89
542,4,0,2,100357.72,4,15,5233,3655,85.71,88.89,0,61.7
216,6,0,0,106250.86,2,6,2163,973,69.19,16.19,3,75.84
552,6,0,2,87186.36,1,8,6764,9989,72.65,30.35,6,38.28
186,3,0,2,69975.62,1,15,1151,6541,93.41,51.61,2,22.34
626,1,0,1,87119.06,3,18,1975,5948,22.05,29.9,6,36.56
551,4,1,2,125799.54,2,17,3929,8432,33.57,22.95,7,60.9
556,5,0,2,106810.25,1,3,4826,7865,7.89,12.8,3,26.54
478,0,0,1,89727.55,1,12,7994,1472,83.5,5.68,3,47.18
308,1,0,2,135276.07,0,11,5621,6422,0.07,52.27,0,44.57
508,6,1,2,61127.3,0,14,5653,4823,6.97,56.08,1,60.59
449,0,0,0,130871.86,3,7,2194,6379,96.14,50.45,0,50.35
352,4,1,2,133453.93,3,3,1352,3958,88.56,20.17,1,66.22
561,3,0,1,59962.34,0,5,7344,6858,63.59,83.58,2,79.74
252,0,1,1,62975.11,0,4,7938,6743,96.04,70.53,6,71.29
417,3,0,0,56611.3,0,8,6166,4654,13.55,78.41,6,22.96
386,5,1,1,83228.14,0,20,1444,2601,92.17,57.4,5,47.57
175,5,0,1,34183.27,2,9,9492,175,4.58,70.65,3,70.08
439,7,0,0,47009.22,4,15,7291,4078,91.42,56.96,5,71.53
276,3,0,2,103627.6,2,14,9490,6403,83.93,1.58,6,48.68
86,4,0,0,128778.53,3,17,9139,9792,86.78,91.6,7,77.32
456,1,1,0,57446.78,1,6,7121,7006,79.33,31.76,3,67.19
335,6,1,0,105924.77,1,18,5782,6496,11.38,87.26,6,63.42
534,1,1,1,90501.37,1,12,326,8516,0.07,50.24,1,46.32
182,6,0,2,140883.87,2,15,9752,3939,6.13,42.59,7,42.74
315,5,1,1,122289.54,3,9,9966,7658,81.25,47.53,6,43.63
297,7,1,2,64465.34,2,20,4924,3463,44.24,38.43,0,55.81
92,7,0,2,30176.11,2,5,8442,1097,55.1,71.76,0,72.92
279,1,1,0,52757.13,4,3,1602,106,98.82,31.23,0,56.9
270,5,0,0,31319.64,1,11,9768,1504,8.82,1.53,7,68.06
241,7,0,1,36071.33,3,8,8163,3350,96.96,44.09,7,77.17
495,1,1,2,135060.12,3,9,9935,3615,75.22,34.71,3,39.47
137,1,0,0,80575.05,0,16,7716,1208,48.59,51.69,7,28.65
498,1,0,0,52743.28,2,1,3712,8358,84.0,3.38,2,78.1
192,3,1,2,97444.31,0,15,6901,7938,5.61,3.28,3,58.6
545,3,0,1,104503.92,1,6,6442,6221,89.52,79.12,3,22.65
16,6,0,1,114897.28,4,20,1822,7922,70.5,26.55,2,21.11
583,2,0,1,75569.43,1,14,7870,9990,20.39,52.88,0,20.15
320,7,1,0,130006.93,0,19,5924,2728,86.45,4.25,2,79.65
101,7,1,1,60176.86,3,20,9597,5743,53.17,47.27,0,46.18
401,4,1,1,37377.43,1,11,3736,3134,1.39,27.79,6,61.1
355,5,1,2,87996.37,0,5,5752,9402,5.14,76.24,3,66.7
193,5,0,2,135871.96,2,13,1225,4194,93.49,91.34,5,51.5
122,1,0,0,122827.52,0,4,7785,2062,94.92,40.16,7,29.01
434,4,1,2,118964.31,0,13,668,3838,39.03,50.71,3,47.44
28,1,0,0,47221.99,0,0,4404,524,97.09,80.01,5,34.29
540,2,1,2,72436.99,2,0,3530,7892,5.59,50.27,4,25.65
561,2,1,2,123924.89,4,15,4736,3441,20.14,95.42,1,77.99
309,0,1,2,98642.15,0,18,3618,4187,84.88,39.05,3,26.75
108,4,0,0,115361.75,1,12,6132,4720,14.25,61.48,1,44.99
138,5,1,1,141057.77,1,2,6635,4993,2.82,82.71,6,70.9
350,7,0,0,75659.11,4,14,9455,222,34.19,3.65,1,78.03
90,6,1,0,109968.03,3,2,8808,8733,53.7,86.54,4,39.73
458,4,0,0,138569.51,3,1,8865,1657,40.53,89.0,0,51.43
314,0,0,2,101453.26,3,10,9906,4425,86.95,99.28,0,75.0
331,5,1,2,141679.03,1,14,1821,4271,86.62,50.43,3,63.11
158,4,1,0,39734.95,4,10,6616,9716,38.01,28.66,0,23.81
393,5,0,1,95835.78,2,16,7600,2450,65.63,31.01,3,67.03
633,6,1,0,137880.52,1,20,4967,9824,76.12,11.14,6,67.99
349,2,1,1,84039.09,3,8,9100,2376,37.57,18.15,4,47.7
364,3,0,2,57895.58,2,5,9998,8252,13.47,85.76,2,43.45
403,7,0,0,142762.08,3,1,8229,6349,51.85,93.08,5,54.07
76,3,0,1,142492.37,3,20,576,4014,99.1,27.99,4,62.87
159,1,1,2,122113.6,2,11,6245,4348,14.15,22.4,3,44.38
152,4,1,2,75313.75,0,9,1020,4226,8.91,39.43,7,23.6
323,1,0,0,68358.54,2,0,7185,3793,95.89,2.51,2,79.12
149,2,1,2,61783.87,1,8,1899,8414,96.35,35.55,0,51.54
622,0,1,0,34395.44,1,18,6143,1061,50.28,46.05,6,46.94
5,7,0,1,117972.16,2,4,7404,4154,92.94,88.68,0,42.17
118,2,0,2,89298.52,4,5,8660,1831,61.63,39.98,3,47.48
627,0,1,2,60255.27,2,18,8610,8096,29.58,38.5,7,20.15
139,6,1,0,125485.78,2,10,2592,9671,69.37,40.83,2,58.12
21,6,1,1,121962.55,0,6,1810,4668,22.01,51.72,6,24.82
247,1,0,1,137729.91,3,8,1386,2113,99.59,16.08,3,66.32
252,2,0,2,61167.19,3,5,8317,8033,71.59,43.35,6,78.91
539,5,0,0,47391.7,2,1,7862,3951,18.41,38.55,4,57.46
68,0,1,1,40919.68,4,8,3749,5385,79.7,49.41,5,63.46
67,3,0,2,88579.1,0,19,5471,4938,95.14,83.98,6,79.67
463,1,1,0,133299.74,3,19,5775,8521,6.54,6.06,3,35.24
51,6,1,0,129656.68,4,12,384,9251,83.19,99.64,4,28.89
92,4,0,2,105304.86,0,12,6804,1591,76.36,29.29,0,76.16
115,6,0,0,85213.71,3,3,4085,1647,96.37,14.74,5,30.02
27,0,1,2,76786.81,4,17,269,5835,93.34,29.84,3,21.23
487,1,1,0,147093.01,3,13,7149,2320,87.14,78.76,6,36.59
481,0,0,0,95782.63,3,11,7259,6887,4.95,55.24,0,58.0
461,7,1,0,35941.01,4,20,5856,507,81.77,28.61,3,50.82
142,4,1,2,132470.3,3,10,4787,7242,26.01,46.01,1,37.86
363,7,0,1,40257.94,4,4,3939,2438,51.55,27.35,4,69.6
263,3,0,1,36746.81,2,9,8791,7690,98.96,97.79,5,57.58
501,6,1,1,36985.54,3,1,4226,3191,55.71,84.21,4,58.39
259,3,1,0,60441.72,2,13,5991,5977,66.6,52.13,2,35.59
591,3,1,1,133903.62,0,16,4234,3861,35.37,66.03,5,37.7
253,1,0,1,35487.89,4,3,7744,2950,48.39,81.96,4,26.61
155,3,1,1,113522.12,1,11,2779,9271,11.12,18.75,6,40.91
198,3,1,1,142853.13,2,13,8580,2366,31.3,56.65,6,62.34
407,6,1,1,122869.56,2,20,9215,2341,6.81,9.8,7,79.56
246,2,0,2,108840.11,3,6,6884,6100,14.28,70.98,1,22.39
58,5,0,2,113913.89,3,20,6055,7607,78.39,65.23,6,51.95
141,3,1,2,75841.81,2,13,5371,7541,6.07,35.64,3,21.87
540,2,0,1,117690.94,4,7,1790,5859,13.17,82.63,3,31.82
323,6,0,2,104461.85,1,18,1039,2161,77.09,54.98,7,34.2
43,4,1,2,85057.85,3,6,6462,6203,11.68,11.22,5,61.0
181,2,1,1,141030.62,2,20,7887,8218,90.24,54.71,6,75.88
201,3,0,0,31950.03,0,20,8722,8781,71.58,91.74,5,20.69
614,6,1,0,107400.99,1,10,6761,1097,50.98,42.57,6,59.52
460,6,0,2,35243.89,0,9,602,6126,67.88,80.08,5,62.01
330,2,0,2,31999.0,0,19,5488,5183,38.86,12.26,2,26.01
99,0,1,1,146814.23,4,18,7357,9785,75.88,63.65,6,52.62
305,5,1,2,101070.56,3,3,1529,4717,94.97,96.98,2,44.76
551,6,0,1,108948.43,4,9,3377,9625,86.23,51.36,1,56.52
603,7,0,2,99751.26,1,0,4739,910,9.5,77.88,4,62.03
385,1,0,1,128649.26,4,15,312,5065,76.15,99.66,7,27.4
480,6,0,2,68497.42,1,1,204,9607,57.97,63.01,7,54.87
66,3,0,0,45802.44,0,18,6676,1853,9.39,7.83,0,49.45
6,5,0,1,42027.31,1,0,9155,7836,2.78,59.13,0,66.93
281,4,0,0,140471.72,1,3,2442,1753,13.49,12.34,5,33.35
549,3,0,0,102875.23,4,5,6308,1454,36.35,1.74,4,23.51
599,6,1,0,45452.45,0,9,3145,454,31.08,0.71,3,30.02
416,5,0,1,83236.44,3,18,3301,3850,22.03,33.59,6,64.07
574,7,1,1,113165.72,3,1,7425,6225,47.79,63.2,3,32.38
452,0,1,2,89394.36,0,8,301,6650,94.52,71.05,7,76.64
31,0,0,0,36978.97,2,7,3647,1516,9.49,53.25,2,66.86
10,0,1,2,134309.48,3,4,9567,7128,55.89,25.67,2,59.38
156,3,1,2,99146.01,2,15,3217,2204,17.66,60.27,1,70.9
220,2,1,1,67133.97,2,1,6733,5129,12.47,82.23,6,78.63
497,5,1,0,135659.98,1,2,6220,4111,42.18,56.67,7,74.37
563,4,0,2,38822.41,0,2,2428,6985,43.37,30.8,5,74.71
20,5,0,1,105034.36,3,8,5340,9365,31.1,49.09,7,55.59
638,3,0,2,42086.42,3,14,1766,755,40.1,30.84,4,23.94
143,7,1,2,109445.97,3,8,2495,7220,11.16,14.45,1,23.79
26,3,1,1,142403.04,3,13,1407,7728,25.35,28.78,0,44.4
494,4,1,0,109024.99,2,1,1881,9953,9.73,39.9,2,45.38
503,4,0,0,143398.14,2,11,8832,1394,92.61,86.77,3,78.92
371,7,0,0,102122.84,0,16,8573,8746,92.01,44.14,2,49.83
141,1,0,2,91622.97,3,16,9063,1841,90.12,28.64,0,39.24
422,4,1,2,74077.95,0,15,8911,794,73.17,51.69,5,57.73
461,4,1,0,80474.52,1,15,3141,3389,33.55,20.51,7,46.25
340,4,0,2,59683.17,2,10,4141,5707,61.95,16.6,5,34.04
19,5,1,2,87398.64,4,8,7612,7113,27.55,19.59,2,49.24
222,0,1,1,130797.34,0,4,3285,7537,31.41,65.82,4,49.81
440,7,1,2,82448.38,0,10,6799,710,32.66,94.01,7,54.55
569,0,1,1,56582.87,0,9,2316,4033,77.52,19.81,6,41.1
597,3,1,2,130491.35,1,17,4472,6161,73.16,80.51,4,39.67
251,6,1,2,32760.05,1,13,1862,616,11.03,24.63,0,27.11
175,2,0,2,53352.83,4,6,2918,9010,32.25,41.16,7,63.26
625,1,1,0,74953.03,0,10,1515,8376,18.33,26.0,5,72.77
406,3,0,0,34571.07,1,2,6426,2090,47.5,4.17,7,59.27
206,1,1,0,127502.04,0,11,9243,5479,57.61,41.38,4,63.29
224,4,0,2,110005.71,2,17,3990,4331,63.39,50.07,0,36.44
425,4,1,0,62819.65,2,5,6595,8386,50.3,29.14,6,70.64
295,5,1,1,88129.69,2,18,1934,8353,83.09,27.2,3,22.62
94,0,1,1,49817.09,2,4,6794,6776,59.24,54.07,6,35.88
83,3,0,0,118679.18,1,8,5792,8804,30.89,5.43,3,43.18
532,3,0,0,82742.56,3,4,1515,9411,27.9,78.29,6,44.25
257,4,1,1,56336.88,2,18,189,227,16.21,92.36,7,26.58
228,2,0,0,64522.18,3,3,7433,9433,26.47,1.03,2,68.56
524,2,0,0,49915.69,0,13,6070,4010,76.93,94.33,6,31.81
393,5,1,2,73632.86,0,9,5598,8057,19.11,20.42,3,24.66
632,3,1,2,39960.84,2,19,6111,4207,38.59,55.09,7,63.45
440,5,1,0,90608.96,2,10,6958,1279,27.46,57.73,4,66.68
67,3,1,2,51974.37,2,19,4364,7596,33.68,71.03,4,50.1
226,6,1,0,56074.44,2,13,5923,8628,30.0,88.6,1,46.1
466,4,1,0,139253.44,0,4,5247,6124,96.64,57.58,7,56.42
406,7,0,1,146145.28,0,5,3500,9873,36.32,35.32,6,78.44
4,5,0,2,59963.97,2,14,4412,4427,23.4,61.28,3,57.88
56,5,0,0,96089.5,1,15,5979,3181,31.39,56.61,0,61.3
424,5,1,1,50235.37,3,17,6690,5816,60.08,89.74,0,63.95
180,6,0,2,75244.72,3,2,6612,9102,7.58,10.7,2,69.66
575,2,1,2,86115.38,4,2,5116,298,51.57,60.66,3,38.66
208,3,1,0,110397.48,1,14,1098,8507,49.55,28.88,4,74.5
448,3,1,0,34150.16,3,18,4518,1956,17.85,2.78,7,42.71
76,7,1,2,55437.57,3,9,8639,5324,37.0,65.33,5,50.63
274,6,0,1,37934.15,1,10,2065,9736,72.07,35.98,7,58.93
161,3,1,2,117327.72,1,19,887,6751,35.0,34.87,6,56.67
120,0,1,2,148727.86,1,16,535,7777,28.99,96.06,6,36.93
636,7,1,0,45783.06,0,14,6418,7033,27.49,51.72,0,49.21
443,4,1,0,72174.29,1,19,1473,8366,72.92,99.72,6,71.41
106,4,0,0,118415.15,4,14,4685,7652,74.27,38.86,5,65.82
569,6,1,0,89939.5,4,10,1550,6058,93.78,95.83,7,49.32
445,5,0,2,74561.97,2,4,791,8069,44.0,75.36,1,55.64
449,5,0,0,111951.31,2,2,7776,8550,80.58,29.55,1,44.13
589,3,0,2,136395.86,0,3,2451,1032,73.89,73.48,1,41.03
315,7,1,2,40104.55,4,2,8761,6671,75.28,46.76,3,73.6
591,6,0,1,78288.87,1,19,618,5911,59.47,44.95,1,68.99
5,1,0,2,106135.09,1,14,4963,6521,5.17,96.48,2,65.14
235,4,0,1,71471.6,0,11,5989,6098,78.73,77.36,7,60.39
153,4,1,0,142178.94,2,17,3145,5611,54.3,93.05,1,34.17
34,6,0,2,112188.74,4,5,3600,9769,65.2,45.26,3,40.66
267,2,0,0,101910.07,0,8,3691,9480,49.37,4.49,6,60.17
242,0,1,2,119061.85,1,2,9546,7310,32.06,46.08,1,32.74
575,2,1,1,81092.03,1,18,3031,3010,66.86,55.66,7,33.41
208,6,1,0,80604.85,0,19,7254,1640,57.0,10.16,3,43.79
398,0,0,1,60691.06,3,18,3604,9862,40.91,29.02,6,53.06
392,1,1,2,90726.75,3,1,9505,5222,40.59,75.02,0,41.68
372,7,0,0,43400.12,4,16,9545,1516,44.85,62.06,0,38.28
336,0,0,0,101233.52,0,4,3447,2766,16.6,72.92,4,35.49
472,3,0,2,99035.54,3,6,7817,8361,46.69,1.61,1,43.88
32,2,0,0,139564.97,3,0,5762,3736,48.41,23.88,3,59.54
86,1,0,0,92756.17,1,0,1637,8112,58.55,37.54,7,75.27
544,4,1,2,131929.37,1,18,9046,9792,65.01,77.27,2,28.85
193,1,1,2,33227.6,2,2,6941,528,81.2,48.96,2,39.59
533,3,1,1,37160.63,1,2,3942,7059,1.25,34.24,7,51.02
268,4,0,0,143725.87,3,20,8323,121,11.38,35.23,6,30.87
93,6,0,0,97118.73,4,11,853,5904,54.79,22.28,3,30.82
140,5,1,1,144718.36,0,5,6193,4531,91.87,44.71,5,58.05
398,0,1,2,146765.2,4,7,3935,9095,83.82,97.14,3,64.95
5,5,0,0,102983.22,1,2,4103,6920,46.1,67.03,5,74.67
554,2,0,2,141855.22,4,3,3123,1216,90.4,32.46,6,39.52
215,6,1,2,69405.6,1,0,7024,3532,63.36,4.07,4,39.68
335,2,1,2,82258.64,1,0,2569,5148,78.08,24.6,6,43.55
155,6,0,0,119362.55,1,7,1484,2093,65.3,93.6,4,74.12
317,0,1,2,67089.79,0,4,5070,4339,40.86,56.44,3,43.89
61,4,1,2,127432.36,2,14,5295,5006,63.13,43.91,3,66.78
464,5,1,2,147775.08,3,19,8203,175,24.14,38.59,3,73.43
184,5,0,2,109621.49,1,15,6155,1781,0.94,23.11,7,57.13
431,4,1,0,35932.02,2,4,1303,2342,42.63,5.29,7,49.86
535,0,1,0,116352.97,4,10,4258,4701,67.65,31.56,6,22.06
248,1,1,2,111033.75,3,13,5282,7640,91.85,11.14,6,76.27
322,0,1,2,104173.95,1,3,6984,5581,98.71,32.3,2,76.96
632,1,0,0,119050.91,0,15,5900,1774,3.39,12.27,3,51.49
135,0,1,1,59208.51,3,15,5258,4960,46.26,30.78,5,39.68
568,4,0,0,147524.34,1,10,4950,3766,66.36,38.53,6,76.44
181,1,0,2,135245.93,3,15,1947,5450,54.39,1.23,5,65.02
594,7,0,1,75039.84,1,17,4907,6416,74.19,34.91,6,49.65
124,2,1,2,138255.12,4,6,8127,9314,44.01,33.91,4,68.82
336,2,1,1,108483.36,2,20,4372,530,44.08,91.53,5,76.98
154,3,0,0,90850.07,3,4,941,6373,87.42,55.75,5,79.26
150,5,1,1,72083.68,0,5,5603,7676,43.74,10.99,4,59.97
389,3,1,2,124257.71,3,11,9200,4980,23.82,3.27,2,54.79
212,1,1,0,111631.04,0,3,4033,4801,90.77,16.81,4,35.73
260,7,0,0,104788.07,1,10,8479,1712,92.94,68.84,5,32.78
596,3,0,2,83312.59,3,8,8159,5142,46.84,95.05,5,49.77
136,7,1,1,92960.01,3,16,6925,488,83.41,91.42,6,69.17
246,3,1,0,32457.25,0,0,1913,374,51.4,12.74,6,44.7
624,1,0,0,108910.63,0,19,2607,6421,33.36,71.44,0,59.25
265,5,1,0,100729.93,4,2,3230,9235,1.17,82.59,4,67.21
298,5,0,2,82720.44,1,19,1671,3602,22.39,31.76,4,58.19
228,4,0,1,38228.36,3,10,3962,491,61.14,63.68,2,46.97
342,2,1,2,104280.33,2,12,9707,4638,53.58,26.45,7,43.94
387,4,1,2,106756.49,0,19,8853,4024,32.53,87.84,5,54.66
338,2,0,1,138511.15,1,4,1985,2390,85.8,66.14,6,32.47
12,6,1,1,121855.6,4,0,6592,1648,96.22,57.68,6,29.38
501,5,0,0,141803.76,0,12,8711,7930,26.59,91.54,6,58.79
426,5,1,1,79476.01,3,17,9112,1891,55.79,75.58,1,40.0
112,3,1,1,118919.63,1,11,9372,5601,23.89,16.06,7,39.65
300,5,0,0,79823.7,2,18,2327,7776,51.42,14.59,0,46.98
455,7,1,0,96724.08,3,10,5216,8847,30.89,11.75,1,51.9
227,4,1,1,73698.8,4,5,4728,1236,32.8,23.53,7,61.56
219,0,1,1,137575.49,1,7,9378,2998,29.6,10.05,1,70.32
118,3,0,1,110563.27,3,16,9836,1580,11.83,12.48,4,43.42
625,3,1,0,144602.01,1,0,9603,3398,2.55,87.74,3,24.1
612,5,1,2,83069.03,0,18,391,208,91.12,22.2,6,36.54
412,5,1,1,95366.41,3,12,292,6344,96.37,86.86,5,25.52
60,4,1,1,37854.07,4,14,5114,9427,54.63,8.6,5,23.72
448,4,0,2,37930.24,3,14,4618,8794,29.42,3.09,5,35.13
390,5,0,2,47662.0,0,7,1250,4015,45.14,77.32,5,66.07
512,1,1,0,149210.87,2,16,6670,4616,58.55,17.67,5,25.32
364,6,1,1,131400.96,1,10,8823,1258,83.97,4.72,3,29.37
306,1,1,2,118259.44,0,0,3036,532,57.55,13.25,3,55.39
16,3,0,1,104105.15,0,13,4880,5732,85.62,82.6,5,31.94
486,6,1,0,63403.54,2,9,7534,1984,20.82,47.5,6,30.08
564,3,0,0,51009.73,1,1,8821,8414,77.77,57.67,6,75.05
260,7,0,0,113419.91,4,12,6032,1373,23.6,32.88,2,57.91
140,6,0,0,42330.3,3,0,2466,3874,6.43,78.85,6,32.82
191,3,1,0,56589.18,1,18,7603,9373,22.94,76.18,2,37.94
199,4,1,2,139643.43,3,1,8002,6696,5.28,90.06,4,73.18
42,6,0,2,149155.98,0,1,3896,7649,82.68,57.05,0,72.37
408,2,0,0,107331.69,4,16,106,6753,30.49,9.95,4,75.93
480,1,0,0,53469.44,2,12,9508,6959,75.5,68.79,7,62.99
193,2,1,1,79510.66,2,17,1805,5397,56.19,57.15,5,41.3
520,1,0,1,92321.26,2,3,6255,7605,63.01,32.7,4,59.19
183,2,1,1,128300.46,3,8,5406,9689,94.07,41.84,6,25.64
311,3,1,0,65535.14,2,11,3353,3315,85.67,32.69,3,67.71
553,2,0,1,44064.8,0,20,6688,7415,21.0,34.39,3,55.02
611,3,0,1,32579.31,2,1,5281,9162,1.32,87.18,5,62.0
516,0,0,1,94086.63,0,5,6138,9078,15.18,18.46,2,28.45
495,6,0,2,48836.37,0,8,4544,9577,68.6,37.04,2,22.61
12,5,1,0,138172.48,0,4,4401,1814,51.37,5.94,6,43.4
101,3,0,1,73267.19,2,1,9641,4874,88.24,43.12,1,58.23
275,2,0,0,131471.6,2,11,937,6428,10.75,24.45,1,60.69
49,3,1,2,136311.03,0,3,4444,4111,41.62,50.11,7,34.42
339,3,0,2,31470.17,3,3,7005,1317,77.44,16.94,5,51.34
363,3,0,0,43618.17,0,2,1192,5933,82.9,0.64,2,24.45
261,7,0,1,38468.62,3,8,816,8572,12.59,96.58,1,30.25
505,4,0,0,135617.66,2,3,3776,5915,13.26,31.73,5,37.0
429,7,1,1,89565.74,0,1,2954,6905,32.06,31.5,4,24.64
594,5,0,2,99254.59,4,15,3370,1770,59.01,89.18,5,78.48
73,0,1,2,137078.44,0,2,1712,6974,96.73,1.19,5,20.87
319,2,0,2,88751.63,0,12,132,3465,57.47,50.52,0,46.06
239,0,0,2,93798.77,0,18,6655,3606,84.63,59.7,2,67.22
328,0,1,0,56176.24,0,17,8700,1678,86.83,50.77,5,79.81
21,2,0,1,64785.27,3,16,164,6170,94.81,30.12,2,70.66
523,7,0,0,47570.86,0,6,7882,8036,79.76,97.24,0,54.23
176,0,1,1,64078.71,0,17,5952,307,11.98,9.96,7,34.37
133,0,1,2,90042.43,4,10,6188,3378,22.78,45.57,6,47.18
465,7,0,1,85425.31,2,6,7041,6576,0.9,12.39,4,42.62
578,2,1,1,60289.24,3,17,5493,9515,55.02,81.88,6,30.61
11,5,0,2,143337.09,3,7,7356,5173,36.22,33.2,7,33.34
269,5,1,2,64695.19,4,18,338,6726,48.78,42.96,0,31.23
163,4,1,1,137659.98,4,14,3157,166,3.96,71.49,4,67.12
528,6,1,1,102851.29,3,3,8693,6605,79.6,82.14,2,60.05
594,6,0,1,140733.92,3,9,1176,2596,16.68,49.15,6,29.22
